location,zone,tank_id,tank_id_raw,date,period,parameter,value,unit
Fish Tank 3,Fish Tanks,205,205,2025-07-22,afternoon,dissolved_oxygen,5.45,mg/L
Fish Tank 3,Fish Tanks,205,205,2025-07-22,afternoon,temperature,33.1,degC
Fish Tank 3,Fish Tanks,205,205,2025-07-23,afternoon,dissolved_oxygen,6.78,mg/L
Fish Tank 3,Fish Tanks,205,205,2025-07-23,afternoon,temperature,32.0,degC
Fish Tank 3,Fish Tanks,205,205,2025-07-23,morning,dissolved_oxygen,6.0,mg/L
Fish Tank 3,Fish Tanks,205,205,2025-07-23,morning,temperature,29.4,degC
Fish Tank 3,Fish Tanks,205,205,2025-07-24,afternoon,dissolved_oxygen,6.2,mg/L
Fish Tank 3,Fish Tanks,205,205,2025-07-24,afternoon,temperature,32.8,degC
Fish Tank 3,Fish Tanks,205,205,2025-07-24,morning,dissolved_oxygen,6.77,mg/L
Fish Tank 3,Fish Tanks,205,205,2025-07-24,morning,temperature,29.2,degC
Fish Tank 3,Fish Tanks,205,205,2025-07-25,afternoon,dissolved_oxygen,9.57,mg/L
Fish Tank 3,Fish Tanks,205,205,2025-07-25,afternoon,temperature,32.9,degC
Fish Tank 3,Fish Tanks,205,205,2025-07-28,afternoon,dissolved_oxygen,6.14,mg/L
Fish Tank 3,Fish Tanks,205,205,2025-07-28,afternoon,temperature,32.9,degC
Fish Tank 3,Fish Tanks,205,205,2025-07-28,morning,dissolved_oxygen,6.1,mg/L
Fish Tank 3,Fish Tanks,205,205,2025-07-28,morning,temperature,29.2,degC
Fish Tank 3,Fish Tanks,205,205,2025-07-29,afternoon,dissolved_oxygen,4.9,mg/L
Fish Tank 3,Fish Tanks,205,205,2025-07-29,afternoon,temperature,33.8,degC
Fish Tank 3,Fish Tanks,205,205,2025-07-29,morning,dissolved_oxygen,5.37,mg/L
Fish Tank 3,Fish Tanks,205,205,2025-07-29,morning,temperature,29.7,degC
Fish Tank 3,Fish Tanks,205,205,2025-07-30,afternoon,dissolved_oxygen,6.09,mg/L
Fish Tank 3,Fish Tanks,205,205,2025-07-30,afternoon,temperature,30.6,degC
Fish Tank 3,Fish Tanks,206,206,2025-07-01,afternoon,dissolved_oxygen,6.26,mg/L
Fish Tank 3,Fish Tanks,206,206,2025-07-01,afternoon,temperature,32.8,degC
Fish Tank 3,Fish Tanks,206,206,2025-07-01,morning,dissolved_oxygen,6.72,mg/L
Fish Tank 3,Fish Tanks,206,206,2025-07-01,morning,temperature,29.0,degC
Fish Tank 3,Fish Tanks,206,206,2025-07-02,afternoon,dissolved_oxygen,5.3,mg/L
Fish Tank 3,Fish Tanks,206,206,2025-07-02,afternoon,temperature,30.7,degC
Fish Tank 3,Fish Tanks,206,206,2025-07-02,morning,dissolved_oxygen,6.52,mg/L
Fish Tank 3,Fish Tanks,206,206,2025-07-02,morning,temperature,29.3,degC
Fish Tank 3,Fish Tanks,206,206,2025-07-03,morning,dissolved_oxygen,6.15,mg/L
Fish Tank 3,Fish Tanks,206,206,2025-07-03,morning,temperature,27.8,degC
Fish Tank 3,Fish Tanks,206,206,2025-07-04,afternoon,dissolved_oxygen,6.46,mg/L
Fish Tank 3,Fish Tanks,206,206,2025-07-04,afternoon,temperature,31.4,degC
Fish Tank 3,Fish Tanks,206,206,2025-07-04,morning,dissolved_oxygen,6.05,mg/L
Fish Tank 3,Fish Tanks,206,206,2025-07-04,morning,temperature,28.6,degC
Fish Tank 3,Fish Tanks,206,206,2025-07-08,afternoon,dissolved_oxygen,6.3,mg/L
Fish Tank 3,Fish Tanks,206,206,2025-07-08,afternoon,temperature,31.5,degC
Fish Tank 3,Fish Tanks,206,206,2025-07-10,afternoon,dissolved_oxygen,6.07,mg/L
Fish Tank 3,Fish Tanks,206,206,2025-07-10,afternoon,temperature,29.8,degC
Fish Tank 3,Fish Tanks,206,206,2025-07-10,morning,dissolved_oxygen,6.13,mg/L
Fish Tank 3,Fish Tanks,206,206,2025-07-10,morning,temperature,29.0,degC
Fish Tank 3,Fish Tanks,206,206,2025-07-11,afternoon,dissolved_oxygen,6.11,mg/L
Fish Tank 3,Fish Tanks,206,206,2025-07-11,afternoon,temperature,31.7,degC
Fish Tank 3,Fish Tanks,206,206,2025-07-11,morning,dissolved_oxygen,6.34,mg/L
Fish Tank 3,Fish Tanks,206,206,2025-07-11,morning,temperature,28.0,degC
Fish Tank 3,Fish Tanks,206,206,2025-07-15,afternoon,dissolved_oxygen,5.59,mg/L
Fish Tank 3,Fish Tanks,206,206,2025-07-15,afternoon,temperature,32.6,degC
Fish Tank 3,Fish Tanks,206,206,2025-07-16,afternoon,dissolved_oxygen,4.66,mg/L
Fish Tank 3,Fish Tanks,206,206,2025-07-16,afternoon,temperature,32.2,degC
Fish Tank 3,Fish Tanks,206,206,2025-07-17,afternoon,dissolved_oxygen,5.08,mg/L
Fish Tank 3,Fish Tanks,206,206,2025-07-17,afternoon,temperature,32.8,degC
Fish Tank 3,Fish Tanks,206,206,2025-07-17,morning,dissolved_oxygen,5.73,mg/L
Fish Tank 3,Fish Tanks,206,206,2025-07-17,morning,temperature,29.7,degC
Fish Tank 3,Fish Tanks,206,206,2025-07-18,afternoon,dissolved_oxygen,6.23,mg/L
Fish Tank 3,Fish Tanks,206,206,2025-07-18,afternoon,temperature,32.9,degC
Fish Tank 3,Fish Tanks,206,206,2025-07-18,morning,dissolved_oxygen,5.12,mg/L
Fish Tank 3,Fish Tanks,206,206,2025-07-18,morning,temperature,29.7,degC
Fish Tank 3,Fish Tanks,206,206,2025-07-21,afternoon,dissolved_oxygen,6.64,mg/L
Fish Tank 3,Fish Tanks,206,206,2025-07-21,afternoon,temperature,32.5,degC
Fish Tank 3,Fish Tanks,206,206,2025-07-21,morning,dissolved_oxygen,6.4,mg/L
Fish Tank 3,Fish Tanks,206,206,2025-07-21,morning,temperature,29.0,degC
Fish Tank 3,Fish Tanks,206,206,2025-07-22,afternoon,dissolved_oxygen,5.48,mg/L
Fish Tank 3,Fish Tanks,206,206,2025-07-22,afternoon,temperature,33.0,degC
Fish Tank 3,Fish Tanks,206,206,2025-07-23,afternoon,dissolved_oxygen,6.56,mg/L
Fish Tank 3,Fish Tanks,206,206,2025-07-23,afternoon,temperature,32.0,degC
Fish Tank 3,Fish Tanks,206,206,2025-07-23,morning,dissolved_oxygen,5.93,mg/L
Fish Tank 3,Fish Tanks,206,206,2025-07-23,morning,temperature,29.4,degC
Fish Tank 3,Fish Tanks,206,206,2025-07-24,afternoon,dissolved_oxygen,6.26,mg/L
Fish Tank 3,Fish Tanks,206,206,2025-07-24,afternoon,temperature,32.6,degC
Fish Tank 3,Fish Tanks,206,206,2025-07-24,morning,dissolved_oxygen,7.05,mg/L
Fish Tank 3,Fish Tanks,206,206,2025-07-24,morning,temperature,29.1,degC
Fish Tank 3,Fish Tanks,206,206,2025-07-25,afternoon,dissolved_oxygen,9.45,mg/L
Fish Tank 3,Fish Tanks,206,206,2025-07-25,afternoon,temperature,32.8,degC
Fish Tank 3,Fish Tanks,206,206,2025-07-28,afternoon,dissolved_oxygen,5.91,mg/L
Fish Tank 3,Fish Tanks,206,206,2025-07-28,afternoon,temperature,32.7,degC
Fish Tank 3,Fish Tanks,206,206,2025-07-28,morning,dissolved_oxygen,6.0,mg/L
Fish Tank 3,Fish Tanks,206,206,2025-07-28,morning,temperature,29.1,degC
Fish Tank 3,Fish Tanks,206,206,2025-07-29,afternoon,dissolved_oxygen,5.03,mg/L
Fish Tank 3,Fish Tanks,206,206,2025-07-29,afternoon,temperature,33.8,degC
Fish Tank 3,Fish Tanks,206,206,2025-07-29,morning,dissolved_oxygen,5.33,mg/L
Fish Tank 3,Fish Tanks,206,206,2025-07-29,morning,temperature,29.7,degC
Fish Tank 3,Fish Tanks,206,206,2025-07-30,afternoon,dissolved_oxygen,5.23,mg/L
Fish Tank 3,Fish Tanks,206,206,2025-07-30,afternoon,temperature,30.7,degC
Fish Tank 3,Fish Tanks,207,207,2025-07-01,afternoon,dissolved_oxygen,5.95,mg/L
Fish Tank 3,Fish Tanks,207,207,2025-07-01,afternoon,temperature,32.7,degC
Fish Tank 3,Fish Tanks,207,207,2025-07-01,morning,dissolved_oxygen,6.57,mg/L
Fish Tank 3,Fish Tanks,207,207,2025-07-01,morning,temperature,28.9,degC
Fish Tank 3,Fish Tanks,207,207,2025-07-02,afternoon,dissolved_oxygen,5.17,mg/L
Fish Tank 3,Fish Tanks,207,207,2025-07-02,afternoon,temperature,30.7,degC
Fish Tank 3,Fish Tanks,207,207,2025-07-02,morning,dissolved_oxygen,6.47,mg/L
Fish Tank 3,Fish Tanks,207,207,2025-07-02,morning,temperature,29.1,degC
Fish Tank 3,Fish Tanks,207,207,2025-07-03,morning,dissolved_oxygen,5.93,mg/L
Fish Tank 3,Fish Tanks,207,207,2025-07-03,morning,temperature,27.8,degC
Fish Tank 3,Fish Tanks,207,207,2025-07-04,afternoon,dissolved_oxygen,5.07,mg/L
Fish Tank 3,Fish Tanks,207,207,2025-07-04,afternoon,temperature,31.2,degC
Fish Tank 3,Fish Tanks,207,207,2025-07-04,morning,dissolved_oxygen,5.91,mg/L
Fish Tank 3,Fish Tanks,207,207,2025-07-04,morning,temperature,28.6,degC
Fish Tank 3,Fish Tanks,207,207,2025-07-08,afternoon,dissolved_oxygen,6.23,mg/L
Fish Tank 3,Fish Tanks,207,207,2025-07-08,afternoon,temperature,31.3,degC
Fish Tank 3,Fish Tanks,207,207,2025-07-10,afternoon,dissolved_oxygen,5.91,mg/L
Fish Tank 3,Fish Tanks,207,207,2025-07-10,afternoon,temperature,29.7,degC
Fish Tank 3,Fish Tanks,207,207,2025-07-10,morning,dissolved_oxygen,6.4,mg/L
Fish Tank 3,Fish Tanks,207,207,2025-07-10,morning,temperature,28.9,degC
Fish Tank 3,Fish Tanks,207,207,2025-07-11,afternoon,dissolved_oxygen,5.76,mg/L
Fish Tank 3,Fish Tanks,207,207,2025-07-11,afternoon,temperature,31.4,degC
Fish Tank 3,Fish Tanks,207,207,2025-07-11,morning,dissolved_oxygen,6.6,mg/L
Fish Tank 3,Fish Tanks,207,207,2025-07-11,morning,temperature,27.9,degC
Fish Tank 3,Fish Tanks,207,207,2025-07-15,afternoon,dissolved_oxygen,5.46,mg/L
Fish Tank 3,Fish Tanks,207,207,2025-07-15,afternoon,temperature,32.5,degC
Fish Tank 3,Fish Tanks,207,207,2025-07-16,afternoon,dissolved_oxygen,4.52,mg/L
Fish Tank 3,Fish Tanks,207,207,2025-07-16,afternoon,temperature,31.9,degC
Fish Tank 3,Fish Tanks,207,207,2025-07-17,afternoon,dissolved_oxygen,5.09,mg/L
Fish Tank 3,Fish Tanks,207,207,2025-07-17,afternoon,temperature,32.4,degC
Fish Tank 3,Fish Tanks,207,207,2025-07-17,morning,dissolved_oxygen,5.64,mg/L
Fish Tank 3,Fish Tanks,207,207,2025-07-17,morning,temperature,29.6,degC
Fish Tank 3,Fish Tanks,207,207,2025-07-18,afternoon,dissolved_oxygen,5.59,mg/L
Fish Tank 3,Fish Tanks,207,207,2025-07-18,afternoon,temperature,32.7,degC
Fish Tank 3,Fish Tanks,207,207,2025-07-18,morning,dissolved_oxygen,5.49,mg/L
Fish Tank 3,Fish Tanks,207,207,2025-07-18,morning,temperature,29.6,degC
Fish Tank 3,Fish Tanks,207,207,2025-07-21,afternoon,dissolved_oxygen,5.9,mg/L
Fish Tank 3,Fish Tanks,207,207,2025-07-21,afternoon,temperature,32.4,degC
Fish Tank 3,Fish Tanks,207,207,2025-07-21,morning,dissolved_oxygen,6.34,mg/L
Fish Tank 3,Fish Tanks,207,207,2025-07-21,morning,temperature,29.0,degC
Fish Tank 3,Fish Tanks,207,207,2025-07-22,afternoon,dissolved_oxygen,5.01,mg/L
Fish Tank 3,Fish Tanks,207,207,2025-07-22,afternoon,temperature,32.9,degC
Fish Tank 3,Fish Tanks,207,207,2025-07-23,afternoon,dissolved_oxygen,6.48,mg/L
Fish Tank 3,Fish Tanks,207,207,2025-07-23,afternoon,temperature,32.0,degC
Fish Tank 3,Fish Tanks,207,207,2025-07-23,morning,dissolved_oxygen,5.96,mg/L
Fish Tank 3,Fish Tanks,207,207,2025-07-23,morning,temperature,29.3,degC
Fish Tank 3,Fish Tanks,207,207,2025-07-24,afternoon,dissolved_oxygen,5.27,mg/L
Fish Tank 3,Fish Tanks,207,207,2025-07-24,afternoon,temperature,32.4,degC
Fish Tank 3,Fish Tanks,207,207,2025-07-24,morning,dissolved_oxygen,6.55,mg/L
Fish Tank 3,Fish Tanks,207,207,2025-07-24,morning,temperature,29.1,degC
Fish Tank 3,Fish Tanks,207,207,2025-07-25,afternoon,dissolved_oxygen,7.98,mg/L
Fish Tank 3,Fish Tanks,207,207,2025-07-25,afternoon,temperature,32.5,degC
Fish Tank 3,Fish Tanks,207,207,2025-07-28,afternoon,dissolved_oxygen,5.07,mg/L
Fish Tank 3,Fish Tanks,207,207,2025-07-28,afternoon,temperature,32.4,degC
Fish Tank 3,Fish Tanks,207,207,2025-07-28,morning,ammonia,7.7,mg/L
Fish Tank 3,Fish Tanks,207,207,2025-07-28,morning,dissolved_oxygen,5.68,mg/L
Fish Tank 3,Fish Tanks,207,207,2025-07-28,morning,ph,7.18,pH
Fish Tank 3,Fish Tanks,207,207,2025-07-28,morning,temperature,29.1,degC
Fish Tank 3,Fish Tanks,207,207,2025-07-29,afternoon,dissolved_oxygen,4.83,mg/L
Fish Tank 3,Fish Tanks,207,207,2025-07-29,afternoon,temperature,33.6,degC
Fish Tank 3,Fish Tanks,207,207,2025-07-29,morning,dissolved_oxygen,5.52,mg/L
Fish Tank 3,Fish Tanks,207,207,2025-07-29,morning,temperature,29.6,degC
Fish Tank 3,Fish Tanks,207,207,2025-07-30,afternoon,dissolved_oxygen,5.25,mg/L
Fish Tank 3,Fish Tanks,207,207,2025-07-30,afternoon,temperature,30.8,degC
Fish Tank 3,Fish Tanks,208,208,2025-07-01,afternoon,dissolved_oxygen,5.9,mg/L
Fish Tank 3,Fish Tanks,208,208,2025-07-01,afternoon,temperature,32.7,degC
Fish Tank 3,Fish Tanks,208,208,2025-07-01,morning,dissolved_oxygen,6.78,mg/L
Fish Tank 3,Fish Tanks,208,208,2025-07-01,morning,temperature,28.8,degC
Fish Tank 3,Fish Tanks,208,208,2025-07-02,afternoon,dissolved_oxygen,5.03,mg/L
Fish Tank 3,Fish Tanks,208,208,2025-07-02,afternoon,temperature,30.8,degC
Fish Tank 3,Fish Tanks,208,208,2025-07-02,morning,dissolved_oxygen,6.22,mg/L
Fish Tank 3,Fish Tanks,208,208,2025-07-02,morning,temperature,29.2,degC
Fish Tank 3,Fish Tanks,208,208,2025-07-03,morning,dissolved_oxygen,5.93,mg/L
Fish Tank 3,Fish Tanks,208,208,2025-07-03,morning,temperature,27.8,degC
Fish Tank 3,Fish Tanks,208,208,2025-07-04,afternoon,dissolved_oxygen,5.74,mg/L
Fish Tank 3,Fish Tanks,208,208,2025-07-04,afternoon,temperature,31.1,degC
Fish Tank 3,Fish Tanks,208,208,2025-07-04,morning,dissolved_oxygen,5.94,mg/L
Fish Tank 3,Fish Tanks,208,208,2025-07-04,morning,temperature,28.8,degC
Fish Tank 3,Fish Tanks,208,208,2025-07-07,afternoon,dissolved_oxygen,6.07,mg/L
Fish Tank 3,Fish Tanks,208,208,2025-07-07,afternoon,temperature,32.4,degC
Fish Tank 3,Fish Tanks,208,208,2025-07-07,morning,ammonia,1.8,mg/L
Fish Tank 3,Fish Tanks,208,208,2025-07-07,morning,nitrate,0.1,mg/L
Fish Tank 3,Fish Tanks,208,208,2025-07-07,morning,nitrite,0.93,mg/L
Fish Tank 3,Fish Tanks,208,208,2025-07-07,morning,ph,7.05,pH
Fish Tank 3,Fish Tanks,208,208,2025-07-08,afternoon,dissolved_oxygen,5.48,mg/L
Fish Tank 3,Fish Tanks,208,208,2025-07-08,afternoon,temperature,31.5,degC
Fish Tank 3,Fish Tanks,208,208,2025-07-09,afternoon,dissolved_oxygen,5.25,mg/L
Fish Tank 3,Fish Tanks,208,208,2025-07-09,afternoon,temperature,31.0,degC
Fish Tank 3,Fish Tanks,208,208,2025-07-10,afternoon,dissolved_oxygen,6.21,mg/L
Fish Tank 3,Fish Tanks,208,208,2025-07-10,afternoon,temperature,29.8,degC
Fish Tank 3,Fish Tanks,208,208,2025-07-10,morning,dissolved_oxygen,5.86,mg/L
Fish Tank 3,Fish Tanks,208,208,2025-07-10,morning,temperature,29.0,degC
Fish Tank 3,Fish Tanks,208,208,2025-07-11,afternoon,dissolved_oxygen,5.59,mg/L
Fish Tank 3,Fish Tanks,208,208,2025-07-11,afternoon,temperature,31.3,degC
Fish Tank 3,Fish Tanks,208,208,2025-07-11,morning,ammonia,2.65,mg/L
Fish Tank 3,Fish Tanks,208,208,2025-07-11,morning,dissolved_oxygen,6.73,mg/L
Fish Tank 3,Fish Tanks,208,208,2025-07-11,morning,nitrate,1.1,mg/L
Fish Tank 3,Fish Tanks,208,208,2025-07-11,morning,nitrite,2.12,mg/L
Fish Tank 3,Fish Tanks,208,208,2025-07-11,morning,ph,6.88,pH
Fish Tank 3,Fish Tanks,208,208,2025-07-11,morning,temperature,28.0,degC
Fish Tank 3,Fish Tanks,208,208,2025-07-15,afternoon,dissolved_oxygen,4.87,mg/L
Fish Tank 3,Fish Tanks,208,208,2025-07-15,afternoon,temperature,32.5,degC
Fish Tank 3,Fish Tanks,208,208,2025-07-16,afternoon,dissolved_oxygen,4.92,mg/L
Fish Tank 3,Fish Tanks,208,208,2025-07-16,afternoon,temperature,31.7,degC
Fish Tank 3,Fish Tanks,208,208,2025-07-16,morning,dissolved_oxygen,5.54,mg/L
Fish Tank 3,Fish Tanks,208,208,2025-07-16,morning,temperature,28.8,degC
Fish Tank 3,Fish Tanks,208,208,2025-07-17,afternoon,dissolved_oxygen,4.25,mg/L
Fish Tank 3,Fish Tanks,208,208,2025-07-17,afternoon,temperature,32.2,degC
Fish Tank 3,Fish Tanks,208,208,2025-07-17,morning,dissolved_oxygen,5.59,mg/L
Fish Tank 3,Fish Tanks,208,208,2025-07-17,morning,temperature,29.7,degC
Fish Tank 3,Fish Tanks,208,208,2025-07-18,afternoon,dissolved_oxygen,4.78,mg/L
Fish Tank 3,Fish Tanks,208,208,2025-07-18,afternoon,temperature,32.3,degC
Fish Tank 3,Fish Tanks,208,208,2025-07-18,morning,dissolved_oxygen,5.18,mg/L
Fish Tank 3,Fish Tanks,208,208,2025-07-18,morning,temperature,29.5,degC
Fish Tank 3,Fish Tanks,208,208,2025-07-21,afternoon,dissolved_oxygen,5.82,mg/L
Fish Tank 3,Fish Tanks,208,208,2025-07-21,afternoon,temperature,32.2,degC
Fish Tank 3,Fish Tanks,208,208,2025-07-21,morning,dissolved_oxygen,6.35,mg/L
Fish Tank 3,Fish Tanks,208,208,2025-07-21,morning,temperature,29.0,degC
Fish Tank 3,Fish Tanks,208,208,2025-07-22,afternoon,dissolved_oxygen,5.31,mg/L
Fish Tank 3,Fish Tanks,208,208,2025-07-22,afternoon,temperature,32.9,degC
Fish Tank 3,Fish Tanks,208,208,2025-07-23,afternoon,dissolved_oxygen,5.68,mg/L
Fish Tank 3,Fish Tanks,208,208,2025-07-23,afternoon,temperature,31.6,degC
Fish Tank 3,Fish Tanks,208,208,2025-07-23,morning,dissolved_oxygen,5.77,mg/L
Fish Tank 3,Fish Tanks,208,208,2025-07-23,morning,temperature,29.3,degC
Fish Tank 3,Fish Tanks,208,208,2025-07-24,afternoon,dissolved_oxygen,5.6,mg/L
Fish Tank 3,Fish Tanks,208,208,2025-07-24,afternoon,temperature,32.1,degC
Fish Tank 3,Fish Tanks,208,208,2025-07-24,morning,dissolved_oxygen,6.71,mg/L
Fish Tank 3,Fish Tanks,208,208,2025-07-24,morning,temperature,29.0,degC
Fish Tank 3,Fish Tanks,208,208,2025-07-25,afternoon,dissolved_oxygen,7.82,mg/L
Fish Tank 3,Fish Tanks,208,208,2025-07-25,afternoon,temperature,32.3,degC
Fish Tank 3,Fish Tanks,208,208,2025-07-28,afternoon,dissolved_oxygen,4.29,mg/L
Fish Tank 3,Fish Tanks,208,208,2025-07-28,afternoon,temperature,32.4,degC
Fish Tank 3,Fish Tanks,208,208,2025-07-28,morning,dissolved_oxygen,5.75,mg/L
Fish Tank 3,Fish Tanks,208,208,2025-07-28,morning,temperature,29.2,degC
Fish Tank 3,Fish Tanks,208,208,2025-07-29,afternoon,dissolved_oxygen,4.5,mg/L
Fish Tank 3,Fish Tanks,208,208,2025-07-29,afternoon,temperature,33.4,degC
Fish Tank 3,Fish Tanks,208,208,2025-07-29,morning,dissolved_oxygen,5.17,mg/L
Fish Tank 3,Fish Tanks,208,208,2025-07-29,morning,temperature,29.6,degC
Fish Tank 3,Fish Tanks,208,208,2025-07-30,afternoon,dissolved_oxygen,5.07,mg/L
Fish Tank 3,Fish Tanks,208,208,2025-07-30,afternoon,temperature,31.0,degC
Fish Tank 3,Fish Tanks,209,209,2025-07-01,afternoon,dissolved_oxygen,6.11,mg/L
Fish Tank 3,Fish Tanks,209,209,2025-07-01,afternoon,temperature,32.7,degC
Fish Tank 3,Fish Tanks,209,209,2025-07-01,morning,dissolved_oxygen,6.78,mg/L
Fish Tank 3,Fish Tanks,209,209,2025-07-01,morning,temperature,28.9,degC
Fish Tank 3,Fish Tanks,209,209,2025-07-02,afternoon,dissolved_oxygen,5.08,mg/L
Fish Tank 3,Fish Tanks,209,209,2025-07-02,afternoon,temperature,30.8,degC
Fish Tank 3,Fish Tanks,209,209,2025-07-02,morning,dissolved_oxygen,6.36,mg/L
Fish Tank 3,Fish Tanks,209,209,2025-07-02,morning,temperature,29.2,degC
Fish Tank 3,Fish Tanks,209,209,2025-07-03,morning,dissolved_oxygen,6.17,mg/L
Fish Tank 3,Fish Tanks,209,209,2025-07-03,morning,temperature,27.8,degC
Fish Tank 3,Fish Tanks,209,209,2025-07-04,afternoon,dissolved_oxygen,6.28,mg/L
Fish Tank 3,Fish Tanks,209,209,2025-07-04,afternoon,temperature,31.4,degC
Fish Tank 3,Fish Tanks,209,209,2025-07-04,morning,dissolved_oxygen,5.78,mg/L
Fish Tank 3,Fish Tanks,209,209,2025-07-04,morning,temperature,28.8,degC
Fish Tank 3,Fish Tanks,209,209,2025-07-07,afternoon,dissolved_oxygen,5.45,mg/L
Fish Tank 3,Fish Tanks,209,209,2025-07-07,afternoon,temperature,32.7,degC
Fish Tank 3,Fish Tanks,209,209,2025-07-08,afternoon,dissolved_oxygen,5.65,mg/L
Fish Tank 3,Fish Tanks,209,209,2025-07-08,afternoon,temperature,31.5,degC
Fish Tank 3,Fish Tanks,209,209,2025-07-09,afternoon,dissolved_oxygen,5.38,mg/L
Fish Tank 3,Fish Tanks,209,209,2025-07-09,afternoon,temperature,31.0,degC
Fish Tank 3,Fish Tanks,209,209,2025-07-10,afternoon,dissolved_oxygen,6.06,mg/L
Fish Tank 3,Fish Tanks,209,209,2025-07-10,afternoon,temperature,29.7,degC
Fish Tank 3,Fish Tanks,209,209,2025-07-10,morning,dissolved_oxygen,6.25,mg/L
Fish Tank 3,Fish Tanks,209,209,2025-07-10,morning,temperature,28.9,degC
Fish Tank 3,Fish Tanks,209,209,2025-07-11,afternoon,dissolved_oxygen,5.68,mg/L
Fish Tank 3,Fish Tanks,209,209,2025-07-11,afternoon,temperature,31.5,degC
Fish Tank 3,Fish Tanks,209,209,2025-07-11,morning,dissolved_oxygen,6.66,mg/L
Fish Tank 3,Fish Tanks,209,209,2025-07-11,morning,temperature,27.9,degC
Fish Tank 3,Fish Tanks,209,209,2025-07-15,afternoon,dissolved_oxygen,5.6,mg/L
Fish Tank 3,Fish Tanks,209,209,2025-07-15,afternoon,temperature,32.6,degC
Fish Tank 3,Fish Tanks,209,209,2025-07-16,afternoon,dissolved_oxygen,4.57,mg/L
Fish Tank 3,Fish Tanks,209,209,2025-07-16,afternoon,temperature,31.8,degC
Fish Tank 3,Fish Tanks,209,209,2025-07-16,morning,dissolved_oxygen,5.61,mg/L
Fish Tank 3,Fish Tanks,209,209,2025-07-16,morning,temperature,28.9,degC
Fish Tank 3,Fish Tanks,209,209,2025-07-17,afternoon,dissolved_oxygen,4.91,mg/L
Fish Tank 3,Fish Tanks,209,209,2025-07-17,afternoon,temperature,32.3,degC
Fish Tank 3,Fish Tanks,209,209,2025-07-17,morning,dissolved_oxygen,5.44,mg/L
Fish Tank 3,Fish Tanks,209,209,2025-07-17,morning,temperature,29.8,degC
Fish Tank 3,Fish Tanks,209,209,2025-07-18,afternoon,dissolved_oxygen,5.21,mg/L
Fish Tank 3,Fish Tanks,209,209,2025-07-18,afternoon,temperature,32.5,degC
Fish Tank 3,Fish Tanks,209,209,2025-07-18,morning,dissolved_oxygen,5.67,mg/L
Fish Tank 3,Fish Tanks,209,209,2025-07-18,morning,temperature,29.5,degC
Fish Tank 3,Fish Tanks,209,209,2025-07-21,afternoon,dissolved_oxygen,5.4,mg/L
Fish Tank 3,Fish Tanks,209,209,2025-07-21,afternoon,temperature,32.2,degC
Fish Tank 3,Fish Tanks,209,209,2025-07-21,morning,dissolved_oxygen,6.43,mg/L
Fish Tank 3,Fish Tanks,209,209,2025-07-21,morning,temperature,29.0,degC
Fish Tank 3,Fish Tanks,209,209,2025-07-22,afternoon,dissolved_oxygen,5.27,mg/L
Fish Tank 3,Fish Tanks,209,209,2025-07-22,afternoon,temperature,32.9,degC
Fish Tank 3,Fish Tanks,209,209,2025-07-23,morning,dissolved_oxygen,5.87,mg/L
Fish Tank 3,Fish Tanks,209,209,2025-07-23,morning,temperature,29.3,degC
Hatchery,Hatchery,1,1,2025-07-10,morning,ammonia,1.13,mg/L
Hatchery,Hatchery,1,1,2025-07-10,morning,dissolved_oxygen,6.36,mg/L
Hatchery,Hatchery,1,1,2025-07-10,morning,nitrate,1.1,mg/L
Hatchery,Hatchery,1,1,2025-07-10,morning,nitrite,0.005,mg/L
Hatchery,Hatchery,1,1,2025-07-10,morning,ph,7.5,pH
Hatchery,Hatchery,1,1,2025-07-10,morning,temperature,28.0,degC
Hatchery,Hatchery,1,1,2025-07-11,morning,ammonia,1.67,mg/L
Hatchery,Hatchery,1,1,2025-07-11,morning,dissolved_oxygen,6.96,mg/L
Hatchery,Hatchery,1,1,2025-07-11,morning,nitrate,0.0,mg/L
Hatchery,Hatchery,1,1,2025-07-11,morning,nitrite,0.006,mg/L
Hatchery,Hatchery,1,1,2025-07-11,morning,ph,6.9,pH
Hatchery,Hatchery,1,1,2025-07-11,morning,temperature,27.5,degC
Hatchery,Hatchery,1,1,2025-07-12,morning,dissolved_oxygen,5.62,mg/L
Hatchery,Hatchery,1,1,2025-07-12,morning,temperature,28.0,degC
Hatchery,Hatchery,1,1,2025-07-13,morning,ammonia,5.1,mg/L
Hatchery,Hatchery,1,1,2025-07-13,morning,dissolved_oxygen,6.13,mg/L
Hatchery,Hatchery,1,1,2025-07-13,morning,nitrate,2.0,mg/L
Hatchery,Hatchery,1,1,2025-07-13,morning,nitrite,0.012,mg/L
Hatchery,Hatchery,1,1,2025-07-13,morning,ph,6.99,pH
Hatchery,Hatchery,1,1,2025-07-13,morning,temperature,27.4,degC
Hatchery,Hatchery,1,1,2025-07-14,morning,ammonia,5.9,mg/L
Hatchery,Hatchery,1,1,2025-07-14,morning,dissolved_oxygen,5.44,mg/L
Hatchery,Hatchery,1,1,2025-07-14,morning,nitrate,1.5,mg/L
Hatchery,Hatchery,1,1,2025-07-14,morning,nitrite,0.032,mg/L
Hatchery,Hatchery,1,1,2025-07-14,morning,ph,8.94,pH
